Employee #,Employee Name,Date,Log In,Log Out,Hourly Rate
10009,Atienza Rosie,12/20/2024,10:47:00,20:53:00,133.93
10009,Atienza Rosie,12/23/2024,10:42:00,19:53:00,133.93
10009,Atienza Rosie,12/24/2024,10:40:00,20:26:00,133.93
10009,Atienza Rosie,12/25/2024,09:07:00,19:54:00,133.93
10009,Atienza Rosie,12/26/2024,09:53:00,19:14:00,133.93
10009,Atienza Rosie,12/27/2024,09:09:00,18:57:00,133.93
10009,Atienza Rosie,12/30/2024,08:09:00,17:27:00,133.93
10009,Atienza Rosie,12/31/2024,08:05:00,16:48:00,133.93
10010,Alvaro Roderick,06/03/2024,08:10:00,15:13:00,133.93
10010,Alvaro Roderick,06/04/2024,08:05:00,18:36:00,133.93
10010,Alvaro Roderick,06/05/2024,09:48:00,19:19:00,133.93
10010,Alvaro Roderick,06/06/2024,10:51:00,19:37:00,133.93
10010,Alvaro Roderick,06/07/2024,09:08:00,17:12:00,133.93
10010,Alvaro Roderick,06/10/2024,10:55:00,19:46:00,133.93
10010,Alvaro Roderick,06/11/2024,08:23:00,15:46:00,133.93
10010,Alvaro Roderick,06/12/2024,10:48:00,19:52:00,133.93
10010,Alvaro Roderick,06/13/2024,10:59:00,21:30:00,133.93
10010,Alvaro Roderick,06/14/2024,09:41:00,20:11:00,133.93
10010,Alvaro Roderick,06/17/2024,09:15:00,16:52:00,133.93
10010,Alvaro Roderick,06/18/2024,10:27:00,17:53:00,133.93
10010,Alvaro Roderick,06/19/2024,10:54:00,20:05:00,133.93
10010,Alvaro Roderick,06/20/2024,09:31:00,16:38:00,133.93
10010,Alvaro Roderick,06/21/2024,09:17:00,20:03:00,133.93
10010,Alvaro Roderick,06/24/2024,08:37:00,16:07:00,133.93
10010,Alvaro Roderick,06/25/2024,08:16:00,15:19:00,133.93
10010,Alvaro Roderick,06/26/2024,10:26:00,18:52:00,133.93
10010,Alvaro Roderick,06/27/2024,08:01:00,15:32:00,133.93
10010,Alvaro Roderick,06/28/2024,08:15:00,15:39:00,133.93
10010,Alvaro Roderick,07/01/2024,10:44:00,20:40:00,133.93
10010,Alvaro Roderick,07/02/2024,08:15:00,18:43:00,133.93
10010,Alvaro Roderick,07/03/2024,08:18:00,19:07:00,133.93
10010,Alvaro Roderick,07/04/2024,09:53:00,17:48:00,133.93
10010,Alvaro Roderick,07/05/2024,10:38:00,17:47:00,133.93
10010,Alvaro Roderick,07/08/2024,08:38:00,17:43:00,133.93
10010,Alvaro Roderick,07/09/2024,08:49:00,16:48:00,133.93
10010,Alvaro Roderick,07/10/2024,10:42:00,20:43:00,133.93
10010,Alvaro Roderick,07/11/2024,10:20:00,21:06:00,133.93
10010,Alvaro Roderick,07/12/2024,10:03:00,17:36:00,133.93
10010,Alvaro Roderick,07/15/2024,09:07:00,19:45:00,133.93
10010,Alvaro Roderick,07/16/2024,08:43:00,17:59:00,133.93
10010,Alvaro Roderick,07/17/2024,10:34:00,21:04:00,133.93
10010,Alvaro Roderick,07/18/2024,09:25:00,19:33:00,133.93
10010,Alvaro Roderick,07/19/2024,09:58:00,17:10:00,133.93
10010,Alvaro Roderick,07/22/2024,10:31:00,18:13:00,133.93
10010,Alvaro Roderick,07/23/2024,08:28:00,16:48:00,133.93
10010,Alvaro Roderick,07/24/2024,10:34:00,20:45:00,133.93
10010,Alvaro Roderick,07/25/2024,09:15:00,19:22:00,133.93
10010,Alvaro Roderick,07/26/2024,08:32:00,15:54:00,133.93
10010,Alvaro Roderick,07/29/2024,08:08:00,15:10:00,133.93
10010,Alvaro Roderick,07/30/2024,10:48:00,20:56:00,133.93
10010,Alvaro Roderick,07/31/2024,09:57:00,19:23:00,133.93
10010,Alvaro Roderick,08/01/2024,08:12:00,15:52:00,133.93
10010,Alvaro Roderick,08/02/2024,09:20:00,19:36:00,133.93
10010,Alvaro Roderick,08/05/2024,09:26:00,16:28:00,133.93
10010,Alvaro Roderick,08/06/2024,08:08:00,16:44:00,133.93
10010,Alvaro Roderick,08/07/2024,08:06:00,18:57:00,133.93
10010,Alvaro Roderick,08/08/2024,08:35:00,17:16:00,133.93
10010,Alvaro Roderick,08/09/2024,10:31:00,17:40:00,133.93
10010,Alvaro Roderick,08/12/2024,10:22:00,20:51:00,133.93
10010,Alvaro Roderick,08/13/2024,10:50:00,20:39:00,133.93
10010,Alvaro Roderick,08/14/2024,09:05:00,18:12:00,133.93
10010,Alvaro Roderick,08/15/2024,10:53:00,19:34:00,133.93
10010,Alvaro Roderick,08/16/2024,08:01:00,17:45:00,133.93
10010,Alvaro Roderick,08/19/2024,10:51:00,21:43:00,133.93
10010,Alvaro Roderick,08/20/2024,09:11:00,16:19:00,133.93
10010,Alvaro Roderick,08/21/2024,09:14:00,17:46:00,133.93
10010,Alvaro Roderick,08/22/2024,09:37:00,19:05:00,133.93
10010,Alvaro Roderick,08/23/2024,08:44:00,18:15:00,133.93
10010,Alvaro Roderick,08/26/2024,09:08:00,17:48:00,133.93
10010,Alvaro Roderick,08/27/2024,08:51:00,17:56:00,133.93
10010,Alvaro Roderick,08/28/2024,08:24:00,18:45:00,133.93
10010,Alvaro Roderick,08/29/2024,08:14:00,16:07:00,133.93
10010,Alvaro Roderick,08/30/2024,09:38:00,17:20:00,133.93
10010,Alvaro Roderick,09/02/2024,08:22:00,17:09:00,133.93
10010,Alvaro Roderick,09/03/2024,08:30:00,15:47:00,133.93
10010,Alvaro Roderick,09/04/2024,10:02:00,19:11:00,133.93
10010,Alvaro Roderick,09/05/2024,08:37:00,19:15:00,133.93
10010,Alvaro Roderick,09/06/2024,10:08:00,18:19:00,133.93
10010,Alvaro Roderick,09/09/2024,10:29:00,21:08:00,133.93
10010,Alvaro Roderick,09/10/2024,10:30:00,20:25:00,133.93
10010,Alvaro Roderick,09/11/2024,10:57:00,19:51:00,133.93
10010,Alvaro Roderick,09/12/2024,08:05:00,15:42:00,133.93
10010,Alvaro Roderick,09/13/2024,09:13:00,17:04:00,133.93
10010,Alvaro Roderick,09/16/2024,10:45:00,21:18:00,133.93
10010,Alvaro Roderick,09/17/2024,09:16:00,18:08:00,133.93
10010,Alvaro Roderick,09/18/2024,09:52:00,16:53:00,133.93
10010,Alvaro Roderick,09/19/2024,10:04:00,17:13:00,133.93
10010,Alvaro Roderick,09/20/2024,09:57:00,17:50:00,133.93
10010,Alvaro Roderick,09/23/2024,08:32:00,15:38:00,133.93
10010,Alvaro Roderick,09/24/2024,09:23:00,16:33:00,133.93
10010,Alvaro Roderick,09/25/2024,08:24:00,17:07:00,133.93
10010,Alvaro Roderick,09/26/2024,09:28:00,18:31:00,133.93
10010,Alvaro Roderick,09/27/2024,10:02:00,18:51:00,133.93
10010,Alvaro Roderick,09/30/2024,08:42:00,19:39:00,133.93
10010,Alvaro Roderick,10/01/2024,10:18:00,20:37:00,133.93
10010,Alvaro Roderick,10/02/2024,10:56:00,18:28:00,133.93
10010,Alvaro Roderick,10/03/2024,09:12:00,16:34:00,133.93
10010,Alvaro Roderick,10/04/2024,08:37:00,19:03:00,133.93
10010,Alvaro Roderick,10/07/2024,08:37:00,17:45:00,133.93
10010,Alvaro Roderick,10/08/2024,10:43:00,21:21:00,133.93
10010,Alvaro Roderick,10/09/2024,09:44:00,17:12:00,133.93
10010,Alvaro Roderick,10/10/2024,09:46:00,16:55:00,133.93
10010,Alvaro Roderick,10/11/2024,10:25:00,19:48:00,133.93
10010,Alvaro Roderick,10/14/2024,09:06:00,19:31:00,133.93
10010,Alvaro Roderick,10/15/2024,09:14:00,20:06:00,133.93
10010,Alvaro Roderick,10/16/2024,10:48:00,21:44:00,133.93
10010,Alvaro Roderick,10/17/2024,09:42:00,19:57:00,133.93
10010,Alvaro Roderick,10/18/2024,09:58:00,20:25:00,133.93
10010,Alvaro Roderick,10/21/2024,08:01:00,15:34:00,133.93
10010,Alvaro Roderick,10/22/2024,08:37:00,17:07:00,133.93
10010,Alvaro Roderick,10/23/2024,08:19:00,17:25:00,133.93
10010,Alvaro Roderick,10/24/2024,09:38:00,17:45:00,133.93
10010,Alvaro Roderick,10/25/2024,10:31:00,20:29:00,133.93
10010,Alvaro Roderick,10/28/2024,09:12:00,19:39:00,133.93
10010,Alvaro Roderick,10/29/2024,08:16:00,15:57:00,133.93
10010,Alvaro Roderick,10/30/2024,09:42:00,20:19:00,133.93
10010,Alvaro Roderick,10/31/2024,08:23:00,18:45:00,133.93
10010,Alvaro Roderick,11/01/2024,08:49:00,17:32:00,133.93
10010,Alvaro Roderick,11/04/2024,08:26:00,16:39:00,133.93
10010,Alvaro Roderick,11/05/2024,10:15:00,20:01:00,133.93
10010,Alvaro Roderick,11/06/2024,08:33:00,16:27:00,133.93
10010,Alvaro Roderick,11/07/2024,10:49:00,19:29:00,133.93
10010,Alvaro Roderick,11/08/2024,08:39:00,17:43:00,133.93
10010,Alvaro Roderick,11/11/2024,10:39:00,17:53:00,133.93
10010,Alvaro Roderick,11/12/2024,10:28:00,19:20:00,133.93
10010,Alvaro Roderick,11/13/2024,10:36:00,18:57:00,133.93
10010,Alvaro Roderick,11/14/2024,08:50:00,16:58:00,133.93
10010,Alvaro Roderick,11/15/2024,08:56:00,19:40:00,133.93
10010,Alvaro Roderick,11/18/2024,08:59:00,19:35:00,133.93
10010,Alvaro Roderick,11/19/2024,08:50:00,18:20:00,133.93
10010,Alvaro Roderick,11/20/2024,09:08:00,18:36:00,133.93
10010,Alvaro Roderick,11/21/2024,09:38:00,18:27:00,133.93
10010,Alvaro Roderick,11/22/2024,09:36:00,19:44:00,133.93
10010,Alvaro Roderick,11/25/2024,10:33:00,17:33:00,133.93
10010,Alvaro Roderick,11/26/2024,10:08:00,20:50:00,133.93
10010,Alvaro Roderick,11/27/2024,08:34:00,19:16:00,133.93
10010,Alvaro Roderick,11/28/2024,10:52:00,20:07:00,133.93
10010,Alvaro Roderick,11/29/2024,09:46:00,16:54:00,133.93
10010,Alvaro Roderick,12/02/2024,08:17:00,17:44:00,133.93
10010,Alvaro Roderick,12/03/2024,08:43:00,17:13:00,133.93
10010,Alvaro Roderick,12/04/2024,08:10:00,16:13:00,133.93
10010,Alvaro Roderick,12/05/2024,08:13:00,19:06:00,133.93
10010,Alvaro Roderick,12/06/2024,08:44:00,17:47:00,133.93
10010,Alvaro Roderick,12/09/2024,09:39:00,17:45:00,133.93
10010,Alvaro Roderick,12/10/2024,09:57:00,20:45:00,133.93
10010,Alvaro Roderick,12/11/2024,10:39:00,18:03:00,133.93
10010,Alvaro Roderick,12/12/2024,09:46:00,18:38:00,133.93
10010,Alvaro Roderick,12/13/2024,08:49:00,19:39:00,133.93
10010,Alvaro Roderick,12/16/2024,08:10:00,16:14:00,133.93
10010,Alvaro Roderick,12/17/2024,10:39:00,19:57:00,133.93
10010,Alvaro Roderick,12/18/2024,09:25:00,19:44:00,133.93
10010,Alvaro Roderick,12/19/2024,09:14:00,16:54:00,133.93
10010,Alvaro Roderick,12/20/2024,10:40:00,19:13:00,133.93
10010,Alvaro Roderick,12/23/2024,08:32:00,19:11:00,133.93
10010,Alvaro Roderick,12/24/2024,08:14:00,17:30:00,133.93
10010,Alvaro Roderick,12/25/2024,10:58:00,19:11:00,133.93
10010,Alvaro Roderick,12/26/2024,08:56:00,17:19:00,133.93
10010,Alvaro Roderick,12/27/2024,08:14:00,19:01:00,133.93
10010,Alvaro Roderick,12/30/2024,08:08:00,18:56:00,133.93
10010,Alvaro Roderick,12/31/2024,09:04:00,16:17:00,133.93
10011,Salcedo Anthony,06/03/2024,09:08:00,19:36:00,313.51
10011,Salcedo Anthony,06/04/2024,09:58:00,17:04:00,313.51
10011,Salcedo Anthony,06/05/2024,10:50:00,20:28:00,313.51
10011,Salcedo Anthony,06/06/2024,10:31:00,20:05:00,313.51
10011,Salcedo Anthony,06/07/2024,08:05:00,18:24:00,313.51
10011,Salcedo Anthony,06/10/2024,08:34:00,18:32:00,313.51
10011,Salcedo Anthony,06/11/2024,10:09:00,17:16:00,313.51
10011,Salcedo Anthony,06/12/2024,08:57:00,19:50:00,313.51
10011,Salcedo Anthony,06/13/2024,08:08:00,17:12:00,313.51
10011,Salcedo Anthony,06/14/2024,09:49:00,17:31:00,313.51
10011,Salcedo Anthony,06/17/2024,08:55:00,18:30:00,313.51
10011,Salcedo Anthony,06/18/2024,10:42:00,17:51:00,313.51
10011,Salcedo Anthony,06/19/2024,10:30:00,18:23:00,313.51
10011,Salcedo Anthony,06/20/2024,10:26:00,20:33:00,313.51
10011,Salcedo Anthony,06/21/2024,10:48:00,19:53:00,313.51
10011,Salcedo Anthony,06/24/2024,09:24:00,16:45:00,313.51
10011,Salcedo Anthony,06/25/2024,09:54:00,17:50:00,313.51
10011,Salcedo Anthony,06/26/2024,10:48:00,21:44:00,313.51
10011,Salcedo Anthony,06/27/2024,08:18:00,17:40:00,313.51
10011,Salcedo Anthony,06/28/2024,09:05:00,19:20:00,313.51
10011,Salcedo Anthony,07/01/2024,09:16:00,17:24:00,313.51
10011,Salcedo Anthony,07/02/2024,08:06:00,18:48:00,313.51
10011,Salcedo Anthony,07/03/2024,10:25:00,20:30:00,313.51
10011,Salcedo Anthony,07/04/2024,08:19:00,15:22:00,313.51
10011,Salcedo Anthony,07/05/2024,10:39:00,19:10:00,313.51
10011,Salcedo Anthony,07/08/2024,08:51:00,19:10:00,313.51
10011,Salcedo Anthony,07/09/2024,09:11:00,18:54:00,313.51
10011,Salcedo Anthony,07/10/2024,08:12:00,17:19:00,313.51
10011,Salcedo Anthony,07/11/2024,08:24:00,18:00:00,313.51
10011,Salcedo Anthony,07/12/2024,08:17:00,15:57:00,313.51
10011,Salcedo Anthony,07/15/2024,10:15:00,19:47:00,313.51
10011,Salcedo Anthony,07/16/2024,08:56:00,19:35:00,313.51
10011,Salcedo Anthony,07/17/2024,10:17:00,18:03:00,313.51
10011,Salcedo Anthony,07/18/2024,08:10:00,16:31:00,313.51
10011,Salcedo Anthony,07/19/2024,09:55:00,18:03:00,313.51
10011,Salcedo Anthony,07/22/2024,10:40:00,21:39:00,313.51
10011,Salcedo Anthony,07/23/2024,09:22:00,19:10:00,313.51
10011,Salcedo Anthony,07/24/2024,10:52:00,18:13:00,313.51
10011,Salcedo Anthony,07/25/2024,08:02:00,16:08:00,313.51
10011,Salcedo Anthony,07/26/2024,09:42:00,18:27:00,313.51
10011,Salcedo Anthony,07/29/2024,09:16:00,17:39:00,313.51
10011,Salcedo Anthony,07/30/2024,10:04:00,17:30:00,313.51
10011,Salcedo Anthony,07/31/2024,08:09:00,17:12:00,313.51
10011,Salcedo Anthony,08/01/2024,10:33:00,17:58:00,313.51
10011,Salcedo Anthony,08/02/2024,10:38:00,21:26:00,313.51
10011,Salcedo Anthony,08/05/2024,10:05:00,19:34:00,313.51
10011,Salcedo Anthony,08/06/2024,08:12:00,15:39:00,313.51
10011,Salcedo Anthony,08/07/2024,08:42:00,17:16:00,313.51
10011,Salcedo Anthony,08/08/2024,10:03:00,17:32:00,313.51
10011,Salcedo Anthony,08/09/2024,10:16:00,19:18:00,313.51
10011,Salcedo Anthony,08/12/2024,10:02:00,18:46:00,313.51
10011,Salcedo Anthony,08/13/2024,08:31:00,18:13:00,313.51
10011,Salcedo Anthony,08/14/2024,09:30:00,17:48:00,313.51
10011,Salcedo Anthony,08/15/2024,09:04:00,19:18:00,313.51
10011,Salcedo Anthony,08/16/2024,10:57:00,21:21:00,313.51
10011,Salcedo Anthony,08/19/2024,10:35:00,18:05:00,313.51
10011,Salcedo Anthony,08/20/2024,09:32:00,16:55:00,313.51
10011,Salcedo Anthony,08/21/2024,10:13:00,19:15:00,313.51
10011,Salcedo Anthony,08/22/2024,08:18:00,19:06:00,313.51
10011,Salcedo Anthony,08/23/2024,10:59:00,18:11:00,313.51
10011,Salcedo Anthony,08/26/2024,08:57:00,16:26:00,313.51
10011,Salcedo Anthony,08/27/2024,09:43:00,17:12:00,313.51
10011,Salcedo Anthony,08/28/2024,08:31:00,18:19:00,313.51
10011,Salcedo Anthony,08/29/2024,09:59:00,17:26:00,313.51
10011,Salcedo Anthony,08/30/2024,08:28:00,16:43:00,313.51
10011,Salcedo Anthony,09/02/2024,08:53:00,16:50:00,313.51
10011,Salcedo Anthony,09/03/2024,10:32:00,20:57:00,313.51
10011,Salcedo Anthony,09/04/2024,08:37:00,16:51:00,313.51
10011,Salcedo Anthony,09/05/2024,09:39:00,20:36:00,313.51
10011,Salcedo Anthony,09/06/2024,09:18:00,19:03:00,313.51
10011,Salcedo Anthony,09/09/2024,09:34:00,17:34:00,313.51
10011,Salcedo Anthony,09/10/2024,09:17:00,18:18:00,313.51
10011,Salcedo Anthony,09/11/2024,10:39:00,18:50:00,313.51
10011,Salcedo Anthony,09/12/2024,09:50:00,19:12:00,313.51
10011,Salcedo Anthony,09/13/2024,10:20:00,18:27:00,313.51
10011,Salcedo Anthony,09/16/2024,10:27:00,17:33:00,313.51
10011,Salcedo Anthony,09/17/2024,10:23:00,18:42:00,313.51
10011,Salcedo Anthony,09/18/2024,08:22:00,18:24:00,313.51
10011,Salcedo Anthony,09/19/2024,10:20:00,18:19:00,313.51
10011,Salcedo Anthony,09/20/2024,09:40:00,18:06:00,313.51
10011,Salcedo Anthony,09/23/2024,10:13:00,18:55:00,313.51
10011,Salcedo Anthony,09/24/2024,10:17:00,20:10:00,313.51
10011,Salcedo Anthony,09/25/2024,10:07:00,17:16:00,313.51
10011,Salcedo Anthony,09/26/2024,10:13:00,21:07:00,313.51
10011,Salcedo Anthony,09/27/2024,10:13:00,20:59:00,313.51
10011,Salcedo Anthony,09/30/2024,10:36:00,18:52:00,313.51
10011,Salcedo Anthony,10/01/2024,09:07:00,17:49:00,313.51
10011,Salcedo Anthony,10/02/2024,10:51:00,18:09:00,313.51
10011,Salcedo Anthony,10/03/2024,10:27:00,20:36:00,313.51
10011,Salcedo Anthony,10/04/2024,10:24:00,17:31:00,313.51
10011,Salcedo Anthony,10/07/2024,09:20:00,17:08:00,313.51
10011,Salcedo Anthony,10/08/2024,10:44:00,19:15:00,313.51
10011,Salcedo Anthony,10/09/2024,10:56:00,20:17:00,313.51
10011,Salcedo Anthony,10/10/2024,09:58:00,17:02:00,313.51
10011,Salcedo Anthony,10/11/2024,08:03:00,18:13:00,313.51
10011,Salcedo Anthony,10/14/2024,08:45:00,16:23:00,313.51
10011,Salcedo Anthony,10/15/2024,09:17:00,18:32:00,313.51
10011,Salcedo Anthony,10/16/2024,08:49:00,16:01:00,313.51
10011,Salcedo Anthony,10/17/2024,08:22:00,15:43:00,313.51
10011,Salcedo Anthony,10/18/2024,10:34:00,17:55:00,313.51
10011,Salcedo Anthony,10/21/2024,08:09:00,18:19:00,313.51
10011,Salcedo Anthony,10/22/2024,10:29:00,20:56:00,313.51
10011,Salcedo Anthony,10/23/2024,08:05:00,15:39:00,313.51
10011,Salcedo Anthony,10/24/2024,09:22:00,18:39:00,313.51
10011,Salcedo Anthony,10/25/2024,09:10:00,18:52:00,313.51
10011,Salcedo Anthony,10/28/2024,09:31:00,17:59:00,313.51
10011,Salcedo Anthony,10/29/2024,08:22:00,19:01:00,313.51
10011,Salcedo Anthony,10/30/2024,10:16:00,18:23:00,313.51
10011,Salcedo Anthony,10/31/2024,08:38:00,17:49:00,313.51
10011,Salcedo Anthony,11/01/2024,09:23:00,19:45:00,313.51
10011,Salcedo Anthony,11/04/2024,10:29:00,19:19:00,313.51
10011,Salcedo Anthony,11/05/2024,10:41:00,19:02:00,313.51
10011,Salcedo Anthony,11/06/2024,08:31:00,16:55:00,313.51
10011,Salcedo Anthony,11/07/2024,09:40:00,20:19:00,313.51
10011,Salcedo Anthony,11/08/2024,08:31:00,18:17:00,313.51
10011,Salcedo Anthony,11/11/2024,08:36:00,19:17:00,313.51
10011,Salcedo Anthony,11/12/2024,08:25:00,18:39:00,313.51
10011,Salcedo Anthony,11/13/2024,10:55:00,21:13:00,313.51
10011,Salcedo Anthony,11/14/2024,08:06:00,15:52:00,313.51
10011,Salcedo Anthony,11/15/2024,08:13:00,15:27:00,313.51
10011,Salcedo Anthony,11/18/2024,08:08:00,15:10:00,313.51
10011,Salcedo Anthony,11/19/2024,09:43:00,18:36:00,313.51
10011,Salcedo Anthony,11/20/2024,10:50:00,19:16:00,313.51
10011,Salcedo Anthony,11/21/2024,09:22:00,20:20:00,313.51
10011,Salcedo Anthony,11/22/2024,10:01:00,18:26:00,313.51
10011,Salcedo Anthony,11/25/2024,09:09:00,17:45:00,313.51
10011,Salcedo Anthony,11/26/2024,08:36:00,15:39:00,313.51
10011,Salcedo Anthony,11/27/2024,08:03:00,15:12:00,313.51
10011,Salcedo Anthony,11/28/2024,08:00:00,17:57:00,313.51
10011,Salcedo Anthony,11/29/2024,09:10:00,16:54:00,313.51
10011,Salcedo Anthony,12/02/2024,08:00:00,15:14:00,313.51
10011,Salcedo Anthony,12/03/2024,09:40:00,18:44:00,313.51
10011,Salcedo Anthony,12/04/2024,09:59:00,17:34:00,313.51
10011,Salcedo Anthony,12/05/2024,10:44:00,18:38:00,313.51
10011,Salcedo Anthony,12/06/2024,10:14:00,20:00:00,313.51
10011,Salcedo Anthony,12/09/2024,08:45:00,17:31:00,313.51
10011,Salcedo Anthony,12/10/2024,10:25:00,19:47:00,313.51
10011,Salcedo Anthony,12/11/2024,08:59:00,19:30:00,313.51
10011,Salcedo Anthony,12/12/2024,09:27:00,18:18:00,313.51
10011,Salcedo Anthony,12/13/2024,08:40:00,16:41:00,313.51
10011,Salcedo Anthony,12/16/2024,09:40:00,17:10:00,313.51
10011,Salcedo Anthony,12/17/2024,08:07:00,18:35:00,313.51
10011,Salcedo Anthony,12/18/2024,08:13:00,17:26:00,313.51
10011,Salcedo Anthony,12/19/2024,09:31:00,16:57:00,313.51
10011,Salcedo Anthony,12/20/2024,10:59:00,21:18:00,313.51
10011,Salcedo Anthony,12/23/2024,09:49:00,17:33:00,313.51
10011,Salcedo Anthony,12/24/2024,09:26:00,17:19:00,313.51
10011,Salcedo Anthony,12/25/2024,08:08:00,17:02:00,313.51
10011,Salcedo Anthony,12/26/2024,10:25:00,18:25:00,313.51
10011,Salcedo Anthony,12/27/2024,09:06:00,19:39:00,313.51
10011,Salcedo Anthony,12/30/2024,10:23:00,19:26:00,313.51
10011,Salcedo Anthony,12/31/2024,10:26:00,17:28:00,313.51
10012,Lopez Josie,06/03/2024,09:47:00,18:43:00,302.53
10012,Lopez Josie,06/04/2024,08:41:00,16:55:00,302.53
10012,Lopez Josie,06/05/2024,08:52:00,19:40:00,302.53
10012,Lopez Josie,06/06/2024,08:55:00,15:56:00,302.53
10012,Lopez Josie,06/07/2024,10:26:00,19:03:00,302.53
10012,Lopez Josie,06/10/2024,08:58:00,17:00:00,302.53
10012,Lopez Josie,06/11/2024,10:11:00,18:50:00,302.53
10012,Lopez Josie,06/12/2024,10:45:00,19:08:00,302.53
10012,Lopez Josie,06/13/2024,09:10:00,17:36:00,302.53
10012,Lopez Josie,06/14/2024,08:39:00,16:13:00,302.53
10012,Lopez Josie,06/17/2024,10:55:00,20:19:00,302.53
10012,Lopez Josie,06/18/2024,10:05:00,19:29:00,302.53
10012,Lopez Josie,06/19/2024,08:25:00,16:47:00,302.53
10012,Lopez Josie,06/20/2024,09:18:00,18:00:00,302.53
10012,Lopez Josie,06/21/2024,09:32:00,18:42:00,302.53
10012,Lopez Josie,06/24/2024,10:18:00,19:52:00,302.53
10012,Lopez Josie,06/25/2024,09:10:00,17:36:00,302.53
10012,Lopez Josie,06/26/2024,09:52:00,19:55:00,302.53
10012,Lopez Josie,06/27/2024,10:54:00,18:44:00,302.53
10012,Lopez Josie,06/28/2024,08:52:00,17:58:00,302.53
10012,Lopez Josie,07/01/2024,10:02:00,21:00:00,302.53
10012,Lopez Josie,07/02/2024,10:50:00,21:28:00,302.53
10012,Lopez Josie,07/03/2024,08:14:00,17:51:00,302.53
10012,Lopez Josie,07/04/2024,10:29:00,17:33:00,302.53
10012,Lopez Josie,07/05/2024,10:09:00,19:52:00,302.53
10012,Lopez Josie,07/08/2024,10:20:00,19:02:00,302.53
10012,Lopez Josie,07/09/2024,10:48:00,19:19:00,302.53
10012,Lopez Josie,07/10/2024,08:14:00,16:57:00,302.53
10012,Lopez Josie,07/11/2024,08:25:00,16:11:00,302.53
10012,Lopez Josie,07/12/2024,09:23:00,18:54:00,302.53
10012,Lopez Josie,07/15/2024,08:18:00,16:31:00,302.53
10012,Lopez Josie,07/16/2024,10:10:00,18:40:00,302.53
10012,Lopez Josie,07/17/2024,10:31:00,20:37:00,302.53
10012,Lopez Josie,07/18/2024,09:12:00,16:27:00,302.53
10012,Lopez Josie,07/19/2024,09:59:00,18:15:00,302.53
10012,Lopez Josie,07/22/2024,10:45:00,21:44:00,302.53
10012,Lopez Josie,07/23/2024,08:18:00,16:09:00,302.53
10012,Lopez Josie,07/24/2024,09:39:00,18:37:00,302.53
10012,Lopez Josie,07/25/2024,09:37:00,19:55:00,302.53
10012,Lopez Josie,07/26/2024,10:34:00,18:03:00,302.53
10012,Lopez Josie,07/29/2024,09:41:00,17:04:00,302.53
10012,Lopez Josie,07/30/2024,08:27:00,17:34:00,302.53
10012,Lopez Josie,07/31/2024,09:42:00,17:03:00,302.53
10012,Lopez Josie,08/01/2024,08:09:00,16:15:00,302.53
10012,Lopez Josie,08/02/2024,10:11:00,17:30:00,302.53
10012,Lopez Josie,08/05/2024,10:55:00,20:07:00,302.53
10012,Lopez Josie,08/06/2024,10:02:00,20:05:00,302.53
10012,Lopez Josie,08/07/2024,09:46:00,19:26:00,302.53
10012,Lopez Josie,08/08/2024,10:19:00,18:26:00,302.53
10012,Lopez Josie,08/09/2024,09:40:00,18:38:00,302.53
10012,Lopez Josie,08/12/2024,09:49:00,20:44:00,302.53
10012,Lopez Josie,08/13/2024,08:12:00,16:55:00,302.53
10012,Lopez Josie,08/14/2024,09:06:00,18:50:00,302.53
10012,Lopez Josie,08/15/2024,09:05:00,18:42:00,302.53
10012,Lopez Josie,08/16/2024,08:23:00,18:49:00,302.53
10012,Lopez Josie,08/19/2024,08:49:00,17:31:00,302.53
10012,Lopez Josie,08/20/2024,10:48:00,19:45:00,302.53
10012,Lopez Josie,08/21/2024,09:53:00,18:52:00,302.53
10012,Lopez Josie,08/22/2024,08:18:00,17:37:00,302.53
10012,Lopez Josie,08/23/2024,10:53:00,19:01:00,302.53
10012,Lopez Josie,08/26/2024,10:46:00,20:42:00,302.53
10012,Lopez Josie,08/27/2024,09:52:00,16:57:00,302.53
10012,Lopez Josie,08/28/2024,08:55:00,17:28:00,302.53
10012,Lopez Josie,08/29/2024,09:32:00,18:44:00,302.53
10012,Lopez Josie,08/30/2024,08:06:00,17:11:00,302.53
